'PcaF_Id','d1','d2'
780,0.838006711836658,0.504971146962466
781,0.694023755794658,0.194160011648959
782,0.750820639429708,0.201292846449103
783,0.741991098623105,0.264424429685988
784,0.876373076272534,0.305940677204997
785,0.857938645284025,0.184340256871859
786,0.637619004668058,0.241509778188091
787,0.825280198322124,0.237782113975916
788,0.649451507000085,0.287123885905171
789,0.745773286904648,0.324204298961306
790,0.720341578611768,0.214183497400231
791,0.738127284183361,0.27941801242923
792,0.856116774716921,0.278454211843167
793,0.696649942119907,0.178330923560619
794,0.844403521761746,0.054622268064927
795,0.849419826025753,0.286035967591493
796,0.762596558019225,0.274888559301135
797,0.681911815893638,0.298326058802417
798,0.69758338946265,0.239093190396545
799,0.69842576151558,0.16170800221696
800,0.727450655554752,0.293352599574823
801,0.719469226492578,0.157604851026664
802,0.893640056095413,0.317265152014473
803,0.87373727484251,0.296486522607
804,0.769799471441973,0.264973930744089
805,0.635873882758815,0.159551871682949
806,0.770551028681676,0.262636134602355
807,0.763539950379334,0.165307700928524
808,0.742513894187247,0.590172173870959
809,0.691025353077771,0.283778459121607
810,0.807198584949267,0.392059277039154
811,0.782132493146632,0.287957042165762
812,0.680910954433697,0.424728431966135
813,0.726633850643378,0.105371409941014
814,0.935109105668101,0.251773998036103
815,0.775431004815533,0.0064666521336
816,0.765299542488722,0.378283545411434
817,0.705704816008063,0.2678177419017
818,0.821635011815196,0.138130531689344
819,0.811516482275937,0.236891446074564
820,0.701448730517761,0.158901318163271
821,0.785910642136167,0.324725549313817
822,0.760076620962144,0.225930307802512
823,0.871588079214161,0.23747754970491
824,0.858380143718528,0.216963220495229
825,0.676869943052019,0.386788002444665
826,0.752457468162156,0.364076033224559
827,0.765879546513241,0.23106233204709
828,0.732787457179047,0.243703149737593
829,0.948061040252828,0.33338714332518
830,0.868431018969805,0.202668324398469
831,0.641157042675076,0.245570868903635
832,0.842186198841918,0.358174246968599
833,0.838014117015051,0.350979033840697
834,0.65215614276109,0.130892360937516
835,0.632228311121547,0.135084494847036
836,0.910837273124759,0.11111605666061
837,0.785218726099526,0.160758596212864
838,0.764613438575472,0.177888891969234
839,0.833770261563325,0.194575330657201
840,0.713302423280909,0.279842028993251
841,0.939235306923601,0.844670710449025
842,0.775730067272787,0.260848837931359
843,0.851922682212,0.672599305057837
844,0.720359668582011,0.199101022968079
845,0.814398346991624,0.156173698290795
846,0.812922409112086,0.229989133291274
847,0.743751959449101,0.10146292599797
848,0.738690643977952,0.277923068192564
849,0.853899758585007,0.67806523977367
850,0.70927125178306,0.254614872833098
851,0.745249527509984,0.188429311091392
852,0.785159582591359,0.38162117707355
853,0.905033279140775,0.273882609975228
854,0.714318209463326,0.185316997253264
855,0.805524427182097,0.245026410927338
856,0.845278194891807,0.070587014792683
857,0.785172814875978,0.287763477234287
858,0.68882586502919,0.182635426494062
859,0.761706297557955,0.215424888643845
860,0.899359975958545,0.192246307758864
861,0.657616740282025,0.185382351591751
862,0.943878973921264,0.25416037712822
863,0.703220980783558,0.004606514733161
864,0.907010882422064,0.208123181861108
865,0.775298370981161,0.43236206064682
866,0.761646441212181,0.017474408209453
867,0.676580786540786,0.092134584025977
868,0.909949637470263,0.170613362013603
869,0.942729408880915,0.168345516676269
870,0.695336297989167,0.294859737456891
871,0.826317632345099,0.210191908576778
872,0.804857019861685,0.12452856108463
873,0.880991792997022,0.265060821325042
874,0.774752371003941,0.3844089534678
875,0.881574598148826,0.427934825740177
