"x"
-1.65933
-0.000858446
-0.000398569
-2.02758
0.00950955
0.00685444
-2.0348
0.000258949
-0.00616204
-1.44614
0.00655506
-0.00768759
-1.41821
0.00122029
-0.00654207
-0.00218822
-0.00779759
0.00604926
-2.97774
-0.00610206
-0.698163
0.0045665
-0.00203217
-0.0121549
-2.55636
0.0116409
-0.00119545
0.0026813
-0.00360256
-0.0113692
0.0224641
0.00722992
0.00340322
0.0191443
-0.00106815
0.00327554
-0.00806553
0.00292117
-0.010613
0.00701458
0.0123612
0.0110058
-0.0129097
-2.483
-0.0131293
-1.77072
-0.0102451
-0.00180758
-1.50658
-2.62692
0.013954
-1.86647
0.00474406
0.000591095
-2.90211
-0.00470935
0.0050733
0.00682057
-0.00968422
-0.0159589
0.0177204
-2.20349
-2.50743
-0.00118411
0.00784227
0.00466361
0.00303472
0.00181993
0.00451047
0.00952463
0.0110909
-2.46434
-0.0199906
-1.84234
-0.00794704
0.00946335
0.000769455
0.0139465
-2.50644
0.00256502
-1.90082
-0.0048964
-0.0046358
0.00497467
0.0074281
-0.00136654
0.0119462
0.011467
0.00330014
0.0050442
0.000253879
-1.82168
0.0103077
-0.00455128
-0.00244859
-0.00605852
-0.00410139
-0.00585614
0.0102285
-1.11727
-0.00274657
-2.09657
-2.06735
0.00452369
-0.00157348
-0.000199554
0.00239095
0.00216961
-2.91273
0.000900235
-0.00901811
-0.00102537
-0.00251502
-0.00289957
0.0121691
-0.000577101
-0.00270695
-1.46732
0.00423767
0.00414899
-0.00736962
-0.0011775
-1.80565
-0.00228853
-0.0189967
-0.0071556
-0.0109124
-0.00230192
-0.00783839
-0.0101537
-0.00564779
-2.52645
-0.00200844
-0.0143215
0.0140864
0.000112214
-0.00599903
0.00588477
-2.54221
-0.00214672
0.00126662
0.00657105
0.00428185
-0.00110484
-0.00201685
-0.00463917
-0.00407962
-0.00436997
-0.0138269
0.00452127
0.0031115
0.00932516
-0.00193684
-0.0086798
-2.74944
-0.00529686
-0.00150406
-0.00284897
0.00776706
0.00328085
-0.00570172
0.00729151
-0.0151441
-2.31363
0.016342
-0.00127045
0.00321713
-0.00188628
0.00715246
0.00419523
-1.4226
0.00644628
0.0057912
-0.0105148
0.00617909
-0.000203721
-0.0191514
-0.00639308
-0.000755333
0.00346186
0.00729134
0.0023114
-0.0161505
-2.10292
-0.00456202
0.000803142
-0.00540942
-1.98241
0.00225609
-1.58686
-0.00649705
0.00287132
0.00787939
-0.0167896
-2.44316
0.00558038
-2.4214
-1.1035
-0.0117133
0.00577086
-0.00685172
0.0130025
0.0012794
-0.00238242
-0.00598348
-0.00135689
-0.00925905
0.000303089
-0.0147516
-0.00240614
-0.00269362
-0.00286103
-3.58588
-0.00941656
-0.00934377
-2.03696
-0.000479551
0.00260674
0.0217365
0.00136838
-2.28474
-0.00194375
0.000188548
-0.00284815
-0.00489267
-0.0118714
0.00896474
-2.19595
0.00329344
0.00759655
-1.69501
0.00274467
0.00921706
-0.00287092
0.006394
0.0105233
0.00576702
0.00892526
-9.60758e-05
0.00874201
-0.00816071
0.00757725
-1.34493
0.00807983
0.00018702
-3.10192
-2.38734
-0.000193585
0.00138691
0.000471506
-0.00245713
-0.00262223
7.01153e-05
-2.94289
0.00349838
0.00498783
0.00382741
0.00649132
-2.32538
-0.00811015
0.0197212
-0.00426645
0.00654702
-1.38209
0.00237112
-1.86548
-2.54786
-0.00695544
